"cruise","station","cast","cast_type","net_type","mesh","purpose","stableisotope_sizerange","PI_recipient","fixative","net_fraction","no_of_jars","comments_logsheets","comments_reMissingSample"
"EN655","L4",7,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.25,1,"15 m/min. TDR offset of +6 m in files not fixed, but value here is corrected.","NA"
"EN655","L5",10,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.25,1,"wire out 20m/min, 90 m wire out","NA"
"EN655","L7",11,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.25,1,"20m/min. 335 net skimmed the bottom and got mud/sand in it, so we couldn't keep sample. 150 sample was good, so used 1/4 split for NOAA but there's no taxa picking sample (but could potentially be done from SIA samples if there's enough material). took sample to be processed by NOAA from 150um net sicne 335 sample could not be used.","NA"
"EN655","L10",12,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.25,1,"Both nets with very little biomass. Down and up at 20 m/min with some time up at 25 m/min","NA"
"EN655","L9",15,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.25,0,"NO SAMPLES; hit bottom and no time to re-do. Thought I was being conservative and I really think there was a winch problem or the winch operator didn't tell us he went past our target of 190 m","hit bottom, no time to redo"
"EN655","L6",16,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.25,1,"20 m/min, 90 m wire out; was very conservative after last tow and everything seemed fine.","NA"
"EN655","L1",1,"oblique","Bongo",150,"taxapicking","NA","Llopiz","EtOH",0.25,1,"Wire speed 10m/min up and down","NA"
"EN655","L2",2,"oblique","Bongo",150,"taxapicking","NA","Llopiz","EtOH",0.25,1,"10 m/min wire speed down, 15 m/min up. TDR offset of +6m not fixed in files yet, but value here is corrected.","NA"
"EN655","L3",3,"oblique","Bongo",150,"taxapicking","NA","Llopiz","EtOH",0.25,1,"15 m/min. TDR offset of +6 m in files not fixed, but value here is corrected.","NA"
"EN655","L4",7,"oblique","Bongo",150,"taxapicking","NA","Llopiz","EtOH",0.25,1,"15 m/min. TDR offset of +6 m in files not fixed, but value here is corrected.","NA"
"EN655","L5",10,"oblique","Bongo",150,"taxapicking","NA","Llopiz","EtOH",0.25,1,"wire out 20m/min, 90 m wire out","NA"
"EN655","L7",11,"oblique","Bongo",150,"taxapicking","NA","Llopiz","EtOH",0.25,0,"20m/min. 335 net skimmed the bottom and got mud/sand in it, so we couldn't keep sample. 150 sample was good, so used 1/4 split for NOAA but there's no taxa picking sample (but could potentially be done from SIA samples if there's enough material). took sample to be processed by NOAA from 150um net sicne 335 sample could not be used.","net portion allocated to NOAA for morphID instead of taxa picking."
"EN655","L10",12,"oblique","Bongo",150,"taxapicking","NA","Llopiz","EtOH",0.25,1,"Both nets with very little biomass. Down and up at 20 m/min with some time up at 25 m/min","NA"
"EN655","L9",15,"oblique","Bongo",150,"taxapicking","NA","Llopiz","EtOH",0.25,0,"NO SAMPLES; hit bottom and no time to re-do. Thought I was being conservative and I really think there was a winch problem or the winch operator didn't tell us he went past our target of 190 m","hit bottom, no time to redo"
"EN655","L6",16,"oblique","Bongo",150,"taxapicking","NA","Llopiz","EtOH",0.25,1,"20 m/min, 90 m wire out; was very conservative after last tow and everything seemed fine.","NA"
"EN655","L7",11,"oblique","Bongo",150,"morphID","NA","Richardson","F/SW",0.25,1,"20m/min. 335 net skimmed the bottom and got mud/sand in it, so we couldn't keep sample. 150 sample was good, so used 1/4 split for NOAA but there's no taxa picking sample (but could potentially be done from SIA samples if there's enough material). took sample to be processed by NOAA from 150um net sicne 335 sample could not be used.","replacement sample from missing 335 net that was clogged after hitting bottom. Taxapicking portion allocated to NOAA."
"EN655","L1",1,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.25,1,"Wire speed 10m/min up and down","NA"
"EN655","L2",2,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.25,1,"10 m/min wire speed down, 15 m/min up. TDR offset of +6m not fixed in files yet, but value here is corrected.","NA"
"EN655","L3",3,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.25,1,"15 m/min. TDR offset of +6 m in files not fixed, but value here is corrected.","NA"
"EN655","L4",7,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.25,1,"15 m/min. TDR offset of +6 m in files not fixed, but value here is corrected.","NA"
"EN655","L5",10,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.25,1,"wire out 20m/min, 90 m wire out","NA"
"EN655","L7",11,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.25,1,"20m/min. 335 net skimmed the bottom and got mud/sand in it, so we couldn't keep sample. 150 sample was good, so used 1/4 split for NOAA but there's no taxa picking sample (but could potentially be done from SIA samples if there's enough material). took sample to be processed by NOAA from 150um net sicne 335 sample could not be used.","NA"
"EN655","L10",12,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.25,1,"Both nets with very little biomass. Down and up at 20 m/min with some time up at 25 m/min","NA"
"EN655","L9",15,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.25,0,"NO SAMPLES; hit bottom and no time to re-do. Thought I was being conservative and I really think there was a winch problem or the winch operator didn't tell us he went past our target of 190 m","hit bottom, no time to redo"
"EN655","L6",16,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.25,1,"20 m/min, 90 m wire out; was very conservative after last tow and everything seemed fine.","NA"
"EN655","L1",1,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.25,1,"Wire speed 10m/min up and down","NA"
"EN655","L2",2,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.25,1,"10 m/min wire speed down, 15 m/min up. TDR offset of +6m not fixed in files yet, but value here is corrected.","NA"
"EN655","L3",3,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.25,1,"15 m/min. TDR offset of +6 m in files not fixed, but value here is corrected.","NA"
"EN655","L4",7,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.25,1,"15 m/min. TDR offset of +6 m in files not fixed, but value here is corrected.","NA"
"EN655","L5",10,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.25,1,"wire out 20m/min, 90 m wire out","NA"
"EN655","L7",11,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.25,1,"20m/min. 335 net skimmed the bottom and got mud/sand in it, so we couldn't keep sample. 150 sample was good, so used 1/4 split for NOAA but there's no taxa picking sample (but could potentially be done from SIA samples if there's enough material). took sample to be processed by NOAA from 150um net sicne 335 sample could not be used.","NA"
"EN655","L10",12,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.25,1,"Both nets with very little biomass. Down and up at 20 m/min with some time up at 25 m/min","NA"
"EN655","L9",15,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.25,0,"NO SAMPLES; hit bottom and no time to re-do. Thought I was being conservative and I really think there was a winch problem or the winch operator didn't tell us he went past our target of 190 m","hit bottom, no time to redo"
"EN655","L6",16,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.25,1,"20 m/min, 90 m wire out; was very conservative after last tow and everything seemed fine.","NA"
"EN655","L1",1,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.25,1,"Wire speed 10m/min up and down","NA"
"EN655","L2",2,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.25,1,"10 m/min wire speed down, 15 m/min up. TDR offset of +6m not fixed in files yet, but value here is corrected.","NA"
"EN655","L3",3,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.25,1,"15 m/min. TDR offset of +6 m in files not fixed, but value here is corrected.","NA"
"EN655","L4",7,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.25,1,"15 m/min. TDR offset of +6 m in files not fixed, but value here is corrected.","NA"
"EN655","L5",10,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.25,1,"wire out 20m/min, 90 m wire out","NA"
"EN655","L7",11,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.25,1,"20m/min. 335 net skimmed the bottom and got mud/sand in it, so we couldn't keep sample. 150 sample was good, so used 1/4 split for NOAA but there's no taxa picking sample (but could potentially be done from SIA samples if there's enough material). took sample to be processed by NOAA from 150um net sicne 335 sample could not be used.","NA"
"EN655","L10",12,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.25,1,"Both nets with very little biomass. Down and up at 20 m/min with some time up at 25 m/min","NA"
"EN655","L9",15,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.25,0,"NO SAMPLES; hit bottom and no time to re-do. Thought I was being conservative and I really think there was a winch problem or the winch operator didn't tell us he went past our target of 190 m","hit bottom, no time to redo"
"EN655","L6",16,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.25,1,"20 m/min, 90 m wire out; was very conservative after last tow and everything seemed fine.","NA"
"EN655","L1",1,"oblique","Ring",20,"stableisotope",">100&<200","Llopiz","Frz",1,1,"Wire speed 10m/min up and down","NA"
"EN655","L2",2,"oblique","Ring",20,"stableisotope",">100&<200","Llopiz","Frz",1,1,"10 m/min wire speed down, 15 m/min up. TDR offset of +6m not fixed in files yet, but value here is corrected.","NA"
"EN655","L3",3,"oblique","Ring",20,"stableisotope",">100&<200","Llopiz","Frz",1,1,"15 m/min. TDR offset of +6 m in files not fixed, but value here is corrected.","NA"
"EN655","L4",7,"oblique","Ring",20,"stableisotope",">100&<200","Llopiz","Frz",1,1,"15 m/min. TDR offset of +6 m in files not fixed, but value here is corrected.","NA"
"EN655","L5",10,"oblique","Ring",20,"stableisotope",">100&<200","Llopiz","Frz",1,1,"wire out 20m/min, 90 m wire out","NA"
"EN655","L7",11,"oblique","Ring",20,"stableisotope",">100&<200","Llopiz","Frz",1,1,"20m/min. 335 net skimmed the bottom and got mud/sand in it, so we couldn't keep sample. 150 sample was good, so used 1/4 split for NOAA but there's no taxa picking sample (but could potentially be done from SIA samples if there's enough material). took sample to be processed by NOAA from 150um net sicne 335 sample could not be used.","NA"
"EN655","L10",12,"oblique","Ring",20,"stableisotope",">100&<200","Llopiz","Frz",1,1,"Both nets with very little biomass. Down and up at 20 m/min with some time up at 25 m/min","NA"
"EN655","L9",15,"oblique","Ring",20,"stableisotope",">100&<200","Llopiz","Frz",1,0,"NO SAMPLES; hit bottom and no time to re-do. Thought I was being conservative and I really think there was a winch problem or the winch operator didn't tell us he went past our target of 190 m","hit bottom, no time to redo"
"EN655","L6",16,"oblique","Ring",20,"stableisotope",">100&<200","Llopiz","Frz",1,1,"20 m/min, 90 m wire out; was very conservative after last tow and everything seemed fine.","NA"
"EN655","L1",1,"oblique","Ring",20,"stableisotope",">20&<100","Llopiz","Frz",1,1,"Wire speed 10m/min up and down","NA"
"EN655","L2",2,"oblique","Ring",20,"stableisotope",">20&<100","Llopiz","Frz",1,1,"10 m/min wire speed down, 15 m/min up. TDR offset of +6m not fixed in files yet, but value here is corrected.","NA"
"EN655","L3",3,"oblique","Ring",20,"stableisotope",">20&<100","Llopiz","Frz",1,1,"15 m/min. TDR offset of +6 m in files not fixed, but value here is corrected.","NA"
"EN655","L4",7,"oblique","Ring",20,"stableisotope",">20&<100","Llopiz","Frz",1,1,"15 m/min. TDR offset of +6 m in files not fixed, but value here is corrected.","NA"
"EN655","L5",10,"oblique","Ring",20,"stableisotope",">20&<100","Llopiz","Frz",1,1,"wire out 20m/min, 90 m wire out","NA"
"EN655","L7",11,"oblique","Ring",20,"stableisotope",">20&<100","Llopiz","Frz",1,1,"20m/min. 335 net skimmed the bottom and got mud/sand in it, so we couldn't keep sample. 150 sample was good, so used 1/4 split for NOAA but there's no taxa picking sample (but could potentially be done from SIA samples if there's enough material). took sample to be processed by NOAA from 150um net sicne 335 sample could not be used.","NA"
"EN655","L10",12,"oblique","Ring",20,"stableisotope",">20&<100","Llopiz","Frz",1,1,"Both nets with very little biomass. Down and up at 20 m/min with some time up at 25 m/min","NA"
"EN655","L9",15,"oblique","Ring",20,"stableisotope",">20&<100","Llopiz","Frz",1,0,"NO SAMPLES; hit bottom and no time to re-do. Thought I was being conservative and I really think there was a winch problem or the winch operator didn't tell us he went past our target of 190 m","hit bottom, no time to redo"
"EN655","L6",16,"oblique","Ring",20,"stableisotope",">20&<100","Llopiz","Frz",1,1,"20 m/min, 90 m wire out; was very conservative after last tow and everything seemed fine.","NA"
"EN655","L1",1,"oblique","Bongo",335,"DNA","NA","Rynearson","EtOH",0.25,1,"Wire speed 10m/min up and down","NA"
"EN655","L2",2,"oblique","Bongo",335,"DNA","NA","Rynearson","EtOH",0.25,1,"10 m/min wire speed down, 15 m/min up. TDR offset of +6m not fixed in files yet, but value here is corrected.","NA"
"EN655","L3",3,"oblique","Bongo",335,"DNA","NA","Rynearson","EtOH",0.25,1,"15 m/min. TDR offset of +6 m in files not fixed, but value here is corrected.","NA"
"EN655","L4",7,"oblique","Bongo",335,"DNA","NA","Rynearson","EtOH",0.25,1,"15 m/min. TDR offset of +6 m in files not fixed, but value here is corrected.","NA"
"EN655","L5",10,"oblique","Bongo",335,"DNA","NA","Rynearson","EtOH",0.25,1,"wire out 20m/min, 90 m wire out","NA"
"EN655","L7",11,"oblique","Bongo",335,"DNA","NA","Rynearson","EtOH",0.25,0,"20m/min. 335 net skimmed the bottom and got mud/sand in it, so we couldn't keep sample. 150 sample was good, so used 1/4 split for NOAA but there's no taxa picking sample (but could potentially be done from SIA samples if there's enough material). took sample to be processed by NOAA from 150um net sicne 335 sample could not be used.","NA"
"EN655","L10",12,"oblique","Bongo",335,"DNA","NA","Rynearson","EtOH",0.25,1,"Both nets with very little biomass. Down and up at 20 m/min with some time up at 25 m/min","NA"
"EN655","L9",15,"oblique","Bongo",335,"DNA","NA","Rynearson","EtOH",0.25,0,"NO SAMPLES; hit bottom and no time to re-do. Thought I was being conservative and I really think there was a winch problem or the winch operator didn't tell us he went past our target of 190 m","hit bottom, no time to redo"
"EN655","L6",16,"oblique","Bongo",335,"DNA","NA","Rynearson","EtOH",0.25,1,"20 m/min, 90 m wire out; was very conservative after last tow and everything seemed fine.","NA"
"EN655","L1",1,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",0.75,1,"Wire speed 10m/min up and down","NA"
"EN655","L2",2,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",0.75,1,"10 m/min wire speed down, 15 m/min up. TDR offset of +6m not fixed in files yet, but value here is corrected.","NA"
"EN655","L3",3,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",0.75,1,"15 m/min. TDR offset of +6 m in files not fixed, but value here is corrected.","NA"
"EN655","L4",7,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",0.75,1,"15 m/min. TDR offset of +6 m in files not fixed, but value here is corrected.","NA"
"EN655","L5",10,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",0.75,1,"wire out 20m/min, 90 m wire out","NA"
"EN655","L7",11,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",0.75,0,"20m/min. 335 net skimmed the bottom and got mud/sand in it, so we couldn't keep sample. 150 sample was good, so used 1/4 split for NOAA but there's no taxa picking sample (but could potentially be done from SIA samples if there's enough material). took sample to be processed by NOAA from 150um net sicne 335 sample could not be used.","NA"
"EN655","L10",12,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",0.75,1,"Both nets with very little biomass. Down and up at 20 m/min with some time up at 25 m/min","NA"
"EN655","L9",15,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",0.75,0,"NO SAMPLES; hit bottom and no time to re-do. Thought I was being conservative and I really think there was a winch problem or the winch operator didn't tell us he went past our target of 190 m","hit bottom, no time to redo"
"EN655","L6",16,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",0.75,1,"20 m/min, 90 m wire out; was very conservative after last tow and everything seemed fine.","NA"
"AR31A","L6",1,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"NA","NA"
"AR31A","L5",2,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"NA","NA"
"AR31A","L4",3,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"NA","NA"
"AR32","L1",1,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",1,1,"high phyto content 150um ethanol sample in 2 jars","NA"
"AR32","L1",1,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.5,2,"high phyto content 150um ethanol sample in 2 jars","NA"
"AR32","L1",1,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.5,1,"high phyto content 150um ethanol sample in 2 jars","NA"
"AR32","L1",1,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.5,1,"high phyto content 150um ethanol sample in 2 jars","NA"
"AR32","L1",1,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.5,1,"high phyto content 150um ethanol sample in 2 jars","NA"
"AR32","L3",2,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",1,1,"High Phytoplankton content, dense phyto, spilled half of sample, 1/8th for DNA, 1/8th fro morph ID in EtOH and 1/4 for SIA","NA"
"AR32","L3",2,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.25,1,"High Phytoplankton content, dense phyto, spilled half of sample, 1/8th for DNA, 1/8th fro morph ID in EtOH and 1/4 for SIA","NA"
"AR32","L3",2,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.25,1,"High Phytoplankton content, dense phyto, spilled half of sample, 1/8th for DNA, 1/8th fro morph ID in EtOH and 1/4 for SIA","NA"
"AR32","L3",2,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.25,1,"High Phytoplankton content, dense phyto, spilled half of sample, 1/8th for DNA, 1/8th fro morph ID in EtOH and 1/4 for SIA","NA"
"AR32","L3",2,"oblique","Bongo",150,"DNA","NA","Rynearson","EtOH",0.125,1,"High Phytoplankton content, dense phyto, spilled half of sample, 1/8th for DNA, 1/8th fro morph ID in EtOH and 1/4 for SIA","NA"
"AR32","L3",2,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.125,1,"High Phytoplankton content, dense phyto, spilled half of sample, 1/8th for DNA, 1/8th fro morph ID in EtOH and 1/4 for SIA","NA"
"AR32","L5",3,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",1,1,"spilled about 5% of sample, other notes illegible","NA"
"AR32","L5",3,"oblique","Bongo",150,"DNA","NA","Rynearson","EtOH",0.5,1,"spilled about 5% of sample, other notes illegible","NA"
"AR32","L5",3,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.5,1,"spilled about 5% of sample, other notes illegible","NA"
"AR32","L5",3,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.5,1,"spilled about 5% of sample, other notes illegible","NA"
"AR32","L5",3,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.5,1,"spilled about 5% of sample, other notes illegible","NA"
"AR32","L6",4,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",1,1,"Half of 150um net spilled/lost, dumped half of sample","NA"
"AR32","L6",4,"oblique","Bongo",150,"DNA","NA","Rynearson","EtOH",0.25,1,"Half of 150um net spilled/lost, dumped half of sample","NA"
"AR32","L6",4,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.25,1,"Half of 150um net spilled/lost, dumped half of sample","NA"
"AR32","L6",4,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.25,1,"Half of 150um net spilled/lost, dumped half of sample","NA"
"AR32","L6",4,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.25,1,"Half of 150um net spilled/lost, dumped half of sample","NA"
"AR32","L7",5,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",1,1,"NA","NA"
"AR32","L7",5,"oblique","Bongo",150,"DNA","NA","Rynearson","EtOH",0.5,1,"NA","NA"
"AR32","L7",5,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.5,1,"NA","NA"
"AR32","L7",5,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.5,1,"NA","NA"
"AR32","L7",5,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.5,1,"NA","NA"
"AR32","L10",6,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",1,1,"NA","NA"
"AR32","L10",6,"oblique","Bongo",150,"DNA","NA","Rynearson","EtOH",0.5,1,"NA","NA"
"AR32","L10",6,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.5,1,"NA","NA"
"AR32","L10",6,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.5,1,"NA","NA"
"AR32","L10",6,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.5,1,"NA","NA"
"AR32","L11",7,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",1,1,"NA","NA"
"AR32","L11",7,"oblique","Bongo",150,"DNA","NA","Rynearson","EtOH",0.5,1,"NA","NA"
"AR32","L11",7,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.5,1,"NA","NA"
"AR32","L11",7,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.5,1,"NA","NA"
"AR32","L11",7,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.5,1,"NA","NA"
"AR63","L2",1,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",0.25,1,"forgot to take flow starts, use TDR time in and out with circ. and distance from ship's GPS","NA"
"AR63","L2",1,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.25,1,"forgot to take flow starts, use TDR time in and out with circ. and distance from ship's GPS","NA"
"AR63","L2",1,"oblique","Bongo",150,"DNA","NA","Rynearson","EtOH",0.25,1,"forgot to take flow starts, use TDR time in and out with circ. and distance from ship's GPS","NA"
"AR63","L5",2,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",0.25,1,"NA","NA"
"AR63","L5",2,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.25,1,"NA","NA"
"AR63","L5",2,"oblique","Bongo",150,"DNA","NA","Rynearson","EtOH",0.25,1,"NA","NA"
"AR63","L7",7,"oblique","Bongo",335,"DNA","NA","Rynearson","EtOH",0.25,1,"NA","NA"
"AR63","L7",7,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",0.75,1,"NA","NA"
"AR63","L7",7,"oblique","Bongo",150,"DNA","NA","Rynearson","EtOH",0.25,1,"NA","NA"
"AR63","L7",7,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.25,1,"NA","NA"
"AR63","L7",7,"oblique","Bongo",150,"taxapicking","NA","Llopiz","Frz",0.25,1,"NA","NA"
"AR63","L7",7,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.25,1,"NA","NA"
"AR63","L7",7,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.25,1,"NA","NA"
"AR63","L7",7,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.25,1,"NA","NA"
"AR63","L7",7,"oblique","Ring",20,"stableisotope",">100&<200","Llopiz","Frz",1,1,"NA","NA"
"AR63","L7",7,"oblique","Ring",20,"stableisotope",">20&<100","Llopiz","Frz",1,1,"NA","NA"
"AR63","L4",8,"oblique","Bongo",335,"DNA","NA","Rynearson","EtOH",0.25,1,"NA","NA"
"AR63","L4",8,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",0.75,1,"NA","NA"
"AR63","L4",8,"oblique","Bongo",150,"DNA","NA","Rynearson","EtOH",0.25,1,"NA","NA"
"AR63","L4",8,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.25,1,"NA","NA"
"AR63","L4",8,"oblique","Bongo",150,"taxapicking","NA","Llopiz","Frz",0.25,1,"NA","NA"
"AR63","L4",8,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.25,1,"NA","NA"
"AR63","L4",8,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.25,1,"NA","NA"
"AR63","L4",8,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.25,1,"NA","NA"
"AR63","L4",8,"oblique","Ring",20,"stableisotope",">100&<200","Llopiz","Frz",1,1,"NA","NA"
"AR63","L4",8,"oblique","Ring",20,"stableisotope",">20&<100","Llopiz","Frz",1,1,"NA","NA"
"AR38","L3",2,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",1,1,"5% of 150 net spilled","NA"
"AR38","L3",2,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.5,1,"5% of 150 net spilled","NA"
"AR38","L3",2,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.5,1,"5% of 150 net spilled","NA"
"AR38","L3",2,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.5,1,"5% of 150 net spilled","NA"
"AR38","L3",2,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.5,1,"5% of 150 net spilled","NA"
"AR38","L3",2,"oblique","Ring",20,"stableisotope",">100&<200","Llopiz","Frz",1,1,"5% of 150 net spilled","NA"
"AR38","L3",2,"oblique","Ring",20,"stableisotope",">20&<100","Llopiz","Frz",1,1,"5% of 150 net spilled","NA"
"AR38","L6",8,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",1,1,"not good for quantitative sample, held at 14m wire out for 7 min. labels in jar say 6:mm should be 5:mm","NA"
"AR38","L6",8,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.5,1,"not good for quantitative sample, held at 14m wire out for 7 min. labels in jar say 6:mm should be 5:mm","NA"
"AR38","L6",8,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.5,1,"not good for quantitative sample, held at 14m wire out for 7 min. labels in jar say 6:mm should be 5:mm","NA"
"AR38","L6",8,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.5,1,"not good for quantitative sample, held at 14m wire out for 7 min. labels in jar say 6:mm should be 5:mm","NA"
"AR38","L6",8,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.5,1,"not good for quantitative sample, held at 14m wire out for 7 min. labels in jar say 6:mm should be 5:mm","NA"
"AR38","L6",8,"oblique","Ring",20,"stableisotope",">100&<200","Llopiz","Frz",1,1,"not good for quantitative sample, held at 14m wire out for 7 min. labels in jar say 6:mm should be 5:mm","NA"
"AR38","L6",8,"oblique","Ring",20,"stableisotope",">20&<100","Llopiz","Frz",1,1,"not good for quantitative sample, held at 14m wire out for 7 min. labels in jar say 6:mm should be 5:mm","NA"
"AR38","L7",9,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",1,1,"NA","NA"
"AR38","L7",9,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.5,1,"NA","NA"
"AR38","L7",9,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.5,1,"NA","NA"
"AR38","L7",9,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.5,1,"NA","NA"
"AR38","L7",9,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.5,1,"NA","NA"
"AR38","L7",9,"oblique","Ring",20,"stableisotope",">100&<200","Llopiz","Frz",1,1,"NA","NA"
"AR38","L7",9,"oblique","Ring",20,"stableisotope",">20&<100","Llopiz","Frz",1,1,"NA","NA"
"AR38","L9",10,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",1,1,"1 squid removed from sample","NA"
